Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre,Fantasy,Game,Adventure,Magic,Psychological,Historical,Music,Comedy,Vampire,Horror,Seinen,Shounen,Military,Demons,Josei,Sci-Fi,Samurai,Space,Hentai,Sports,Mystery,Thriller,Yuri,Dementia,Shoujo,Ecchi,Yaoi,Parody,Cars,Mecha,School,Drama,Martial Arts,Supernatural,Shounen Ai,Harem,Slice of Life,Super Power,Shoujo Ai,Kids,Romance,Police,Action,Cluster,genres_str
7475,Ano Ko ni 1000%,"Ano Ko ni 1000% is a high school love story. Azusa Kawahara is the soccer team manager, and her love for childhood playmate Ikumi is mutual. Although the whole school knew what was happening between Azusa and Ikumi, there were rivals who came between them. 
 
(Source: Wikipedia)","Romance, School, Shoujo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,Romance School Shoujo
9343,Bousou Sengokushi,"Modern-day bikers make and break alliances with neighboring gangs, fight over the right to use a local petrol station, and are eventually united under a powerful leader. It's a replay of the events of Japan's 16th-century civil war, but with bikes instead of horses and knives instead of swords. Based on the manga by Jiro Ueno in Weekly Playboy. 
 
(Source: The Anime Encyclopedia)",Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,Action
37687,Mr. Bond,"A paper and marker stop-motion short about an international secret agent named  Mr. Bond . 
","Police, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,Police Kids
265,Hajime no Ippo: Mashiba vs. Kimura,"Kimura finally has his championship match. It takes place at the annual champion carnival. But now he must face the intense champion, Mashiba for the Junior Lightweight championship.  
 
(Source: ANN)","Comedy, Shounen, Sports",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Comedy Shounen Sports
38038,Elf no Oshiego to Sensei,,"Hentai, Fantasy, School",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai Fantasy School
7775,Futatsu no Kurumi,Futatsu no Kurumi is a short story following 12-year-old Ayaka as she is teleported back in time to the fire bombing of Tokyo in 1945 and covers her experiences in this very different and unfamiliar environment. (from saizen-fansubs),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Drama
38570,Tatakae! Dokan-kun: Robolympic-hen,"The fourth season of the  Dokan-kun  franchise.  It aired within the ""Fight Tension☆TV"" variety program. 
","Comedy, Mecha",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Comedy Mecha
34039,L'Œil du cyclone,Masanobu Hiraoka's 2015 non-narrative animated short.,"Music, Dementia",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music Dementia
9777,Umacha,"Animated videos, advertising ice tea manufactured by the Asahi Beverage Company.",Slice of Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,Slice of Life
36309,Butlers: Chitose Momotose Monogatari,"The anime centers on two protagonists. Koma Jinguji (Jay) is the smart and handsome student council president. His elegant smile captures the hearts of women. Tsubasa Hayakawa is a multi-talented and gentle shop assistant at a café. His cafe latte with owl latte art is very popular with female customers. The two men travel through time to fight their archenemy. The charming ""Butlers,"" as they are called, fight supernatural battles and also experience a slapstick comedic life at their academy. 
 
(Source: ANN)","Comedy, School, Supernatural",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,Comedy School Supernatural
19469,Saiki Kusuo no Ψ-nan (ONA),"Anime adaptation of the  Saiki Kusuo no Ψ-nan  manga by Asou Shuichi, telling the story about a male high school student named Kusuo Saiki. He possesses supernatural powers that cause unfortunate events in his everyday life. 
 
(Source: ANN)","Comedy, School, Shounen, Supernatural",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,Comedy School Shounen Supernatural
36973,Ekimemo!,"The game centers around players traveling to different train stations in Japan and collecting the anthropomorphized representations of different stations and railway lines. The anime is set in Yokote City in Akita Prefecture, and will center around the characters Miroku, Mero, and Runa. 
 
(Source: ANN)",Game,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Game
1553,Queen Emeraldas,"The story revolves around a race that seeks to dominate the galaxy. A lone mysterious female warrior, known to others as Emeraldas sails the endless planets of the universe- in her Seas of Star ship- fighting the tyranny of that merciless race. She is tormented by the memory of her lost love. 
 
(Source: ANN)","Action, Sci-Fi, Adventure, Space",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,Action Sci-Fi Adventure Space
9970,Floating Material,"Shun is the only male teacher at Kyoukasen Girls’ School, a well-known high class school also known as the “Water School” since it is situated in a forest and there is a lake on the school grounds. It is a place to heal the wounds of those girls who are hurt. He meets girls who shut off themselves from the world, those who don’t have confidence in themselves, those who are still traumatized by their past. He decides to help them move forward with their lives. 
 
(Source: VNDB)",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
47,Akira,"Japan, 1988. An explosion caused by a young boy with psychic powers tears through the city of Tokyo and ignites the fuse that leads to World War III. In order to prevent any further destruction, he is captured and taken into custody, never to be heard from again. Now, in the year 2019, a restored version of the city known as Neo-Tokyo—an area rife with gang violence and terrorism against the current government—stands in its place. Here, Shoutarou Kaneda leads ""the Capsules,"" a group of misfits known for riding large, custom motorcycles and being in constant conflict with their rivals ""the Clowns."" 
 
During one of these battles, Shoutarou's best friend Tetsuo Shima is caught up in an accident with an esper who finds himself in the streets of Tokyo after escaping confinement from a government institution. Through this encounter, Tetsuo begins to develop his own mysterious abilities, as the government seeks to quarantine this latest psychic in a desperate attempt to prevent him from unleashing the destructive power that could once again bring the city to its knees. 
 
[Written by MAL Rewrite]","Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Action Military Sci-Fi Adventure Horror Supernatural Seinen
1838,Mitsu x Mitsu Drops,"Students at the Houjou academy are perfectly normal—except for those who take the Kuge course. This special course is reserved only for elite and rich students and their ""honeys."" Hagino Yuzuru enrolls in the course through Kai Renge, and she quickly regrets it. 
 
To become a honey, a student must get someone already in the Kuge course to sponsor her. Kai becomes Hagino's sponsor, getting her into the course and paying the price to cover it. But in return, Hagino must submit to him as her master, catering to his every whim. 
 
Hagino may have gotten herself into something she can't handle. But if she pulls out now, she gets expelled from the school. Can she make things work with Kai, or will she call it quits before he does something she'll regret?","Drama, Romance, School, Shoujo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,15,Drama Romance School Shoujo
9826,Okubyou na Venus,Story about a singer/dancer. There is music and singing throughout almost the entire OVA. ,Music,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music
35171,Appare! Momotarou no Koutsuu Anzen,The cast of the Japanese folktale  Momotarou  teach traffic safety.,"Fantasy, Kids",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,Fantasy Kids
37344,Hello Kagerou,"Official music video for GReeeeN's 31st single  Hello Kagerou  released on February 7, 2018. A shortened version of the music video was posted on GReeeeN's official YouTube channel on January 11, 2018 to promote the full release as well as several campaigns as the song itself is the official relay theme song for Fuji TV's broadcast of the 2018 Pyeongchang Olympics.",Music,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music
30939,Shiranpuri,An educational film about bullying.,"Drama, School",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Drama School
12485,Gregory Horror Show: The Bloody Karte,"The fourth series, The Bloody Karte (presented as a side series on the DVDs) is a set of 12 stories about Catherine working in a mysterious hospital.   
 
(Source: AniDB)","Mystery, Comedy, Horror, Demons, Supernatural, Vampire",0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,Mystery Comedy Horror Demons Supernatural Vampire
10429,Otoko no Ko Ojousama,Otoko no Ko Ojou-sama tells the story of a servant boy named Hikaru and his mistress Ayana. Ayana's favorite hobby is dressing the cute and girlish Hikaru in female clothes and video taping him as they engage in acts of pleasure.,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
26147,Nagasaki no Kouma,A stop-motion anime about the atomic bombing of Nagasaki. The story follows a young boy an 1 surviving foal as they try to survive the wreckage and make their way to the mountains for safety.,"Historical, Kids",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,Historical Kids
959,Shin Chou Kyou Ryo: Condor Hero,"Youka is a young 13-year-old boy. One day, his Uncle, Kakusei, has him follow in his steps of martial arts and has him study the art of Zenshinkyou. After being mistreated, Youka runs away Zenshinkyou. He stumbles on a Forbidden Tomb where he finds a beautiful young woman, by the name of Shouryuujo. After a short time, Youka is eventually accepted by Shouryuujo to study the techniques of the Koboha under her, and thus begins their adventure through martial arts and love. 
 
(Source: ANN)","Adventure, Drama, Historical, Romance",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,Adventure Drama Historical Romance
34500,Nanocore SP Lianxi Pian 2015 Xinnian Tebie Ban,A special  Nanocore  video celebrating the new year.,"Comedy, Music",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Comedy Music
35760,Shingeki no Kyojin Season 3,"Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well. 
 
After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe. 
 
In  Shingeki no Kyojin Season 3 , Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: humans. 
 
[Written by MAL Rewrite]","Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14,Action Drama Fantasy Military Mystery Shounen Super Power
1979,Tobira wo Akete (1995),"It's bedtime, and Nonoko is about to go to sleep. But the play of light and shadow on those objects on the wall look almost like... a person.  
 
(Source: ANN)","Dementia, Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Dementia Fantasy
25533,Many Mary,"Music video for the song ""Many Mary"" by A Crow Is White. 
",Music,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music
26449,Akame ga Kill! Recap,Recap of the first eight episodes of  Akame ga Kill!  series.,"Action, Adventure, Fantasy",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,Action Adventure Fantasy
19901,Donkikko,"A comedy about the mischievous adventures of a young boy. Each episode contains 2 stories. 
 
(Source: AniDB)","Comedy, Shounen",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Comedy Shounen
32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,NTV's ZIP! and Peeping Life collaboration. Completely unscripted dialogue between NTV's announcers Mika Oguma and Taichi Masu and Peeping Life's Otaku-kun. ,"Comedy, Slice of Life",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,Comedy Slice of Life
34060,Dead World,In the forest ...,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Horror
1174,Munto,"Akuto, the main source of energy is running low and the Heavens, a world of islands, hidden beyond time, floating above ours, has united against the Magical Kingdom whom uses the most energy. To save both the Magical Kingdom and the Heavens and restore the flow of akuto, the Magical King Munto must follow a vision and find the girl Yumemi in the lower world. Yumemi herself is just a normal girl except that she is the only one who can see the islands of the Heavens floating above. When Munto appears before her she starts thinking about hers and others responsibility to the world.  
 
(Source: ANN)","Magic, Romance, Fantasy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,Magic Romance Fantasy
38042,Graduation,"Official music video for Polaris' song  Graduation , animated by Takaharu Shimizu.",Music,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music
35082,Hibike! Euphonium Movie 2: Todoketai Melody,"Following their success in the qualifying round for the Kansai regional competition, the members of the Kitauji High School concert band set their sights on the next upcoming performance. Utilizing their summer break to the utmost, the band participates in a camp where they are instructed by their band advisor Noboru Taki and his friends who make their living as professional musicians. 
 
Kumiko Oumae and her friends remain determined to attain gold at the Kansai competition, but trouble arises when a student who once quit the band shows interest in rejoining and sparks unpleasant memories for the second-year members. Kumiko also learns about her teacher's surprising past and the motivation behind his desire to lead the band to victory. Reaching nationals will require hard work, and the adamant conviction in each student's commitment to the band will be put to the test. 
 
[Written by MAL Rewrite]","Drama, Music, School",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Drama Music School
32454,Usakame,"The girls of the Usakame High tennis club, Tanaka Kinako, Suzuki Ayako, Sato Kurumi, and Nishiarai-Taishi Nishi, pursue their various dreams... This high school comedy kind of thing starts now.  Usakame , the official rival of the high intensity comedy  Teekyuu , depicts the mostly ordinary but slightly strange daily lives of four girls who devote themselves to practice. All members of Earth Star Dream, an Earth Star Entertainment idol unit of nationally famous voice actors, appear in the show! Sit back, relax, and enjoy  Teekyuu 's rival  Usakame .  
 
(Source: Crunchyroll)","Slice of Life, Comedy, Sports, Shounen",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,Slice of Life Comedy Sports Shounen
39966,Tamayomi,"In her Junior High years, the pitcher Yomi Takeda was not able to get very far in a cross-school baseball tournament. Since the catcher on her team wasn't at her level, she couldn't use her signature move, the ""Magic Throw,"" and eventually regretted not being able to use it. After Junior High, she decided to stop playing baseball and went to Shin Koshigaya High School, a school without a baseball club. 
  
There, she found her long lost childhood friend, Tamaki Yamazaki, who used to play catchball with her when they were kids. Tamaki also played baseball during her Junior High years as a catcher, and could even catch Yomi's ""Magic Throw!"" 
  
Their promise with each other during their childhood could now be fulfilled! Walking together on the road of baseball once again... 
  
The story of the girls who love baseball will begin! 
  
(Source: MU)","Sports, School",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,Sports School
28921,Disney Tsum Tsum,"Disney Tsum Tsum is a series of shorts on YouTube following the adventures of Tsum Tsums in Disneyland. 
 
(Source: Disney Wikia)",Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,Kids
16816,David gwa Goliath,A Korean adaptation of the biblical story of David and Goliath.,"Adventure, Historical, Kids",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,Adventure Historical Kids
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,"A collaboration between  Aware! Meisaku-kun  and  Meiji , promoting Meiji's new mozzarella string cheese. ","Comedy, Parody",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Comedy Parody
21913,Kanbee-kun ga Yuku,"Kanbee-kun with Nobunaga, Hideyoshi, and Ieyasu in manga. They are popular characters from ""Rekishi Hiwa Historia,"" the history show.","Comedy, Historical, Kids",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Comedy Historical Kids
30148,Kamiusagi Rope Specials,Chronologically these are 13th and 15th episodes of the 1st series included on the DVD release in 2011. ,"Comedy, Slice of Life",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,Comedy Slice of Life
35559,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,Recap of the first four episodes of  Sin: Nanatsu no Taizai .,"Ecchi, Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Ecchi Fantasy
13019,Aneki no Kounai Kaikinbi,"When 23-year-old Hirose Anna finds out that her little brother masturbates with her dirty underwear, she decides to take things a step further by allowing him to see her do naughty things as well. Each time the situations escalate until she comes out and tells him that as his big sister she will take responsibility for his sexual curiosity. She allows him to do anything with her except for proper sex; yet as his requests get dirtier each time, she remains determined to take responsibility and keep things going no matter what.  
 
(Source: ANN, modified at BakaBT) ",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
34248,Wu Kong Da Zhan Er Lang Shen,"Based on a few early chapters of classic fantasy novel Journey to the West, the story tells how the Monkey King rises against the heaven and has a horrific fight with Er Lang Shen, the nephew of Jade Emperor, who rules the Heaven. 
 
The film features puppet live action, about 30% of the movie, with animated 3D backgrounds and characters. 
 
It was nominated for the Asia Pacific Screen Award for Best Animated Feature Film at the 1st Asia Pacific Screen Awards.","Action, Adventure",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,Action Adventure
33208,Utawarerumono: Itsuwari no Kamen Specials,Utawarerumono: Itsuwari no Kamen  specials included with the volumes of the DVD/BD.,"Comedy, Parody, Fantasy",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Comedy Parody Fantasy
6862,K-On!: Live House!,"It is almost the end of the year, and Houkago Tea Time has been invited to participate in a live house on New Year's Eve! The iconic band members are Yui Hirasawa, the carefree guitarist who is enthusiastic to play music; Mio Akiyama, the shy bassist who gets embarrassed easily; Tsumugi Kotobuki, the gentle and sweet keyboardist who finds joy in normal activities; Ritsu Tainaka, the extroverted drummer who likes to tease Mio; and Azusa Nakano, the rhythm guitarist who is one year younger than the rest but slightly more mature. 
 
Performing in the set gives the girls the rare opportunity to meet various people from different bands, including the one that invited them, Love Crysis. Will Houkago Tea Time be able to delight their audiences successfully? 
 
[Written by MAL Rewrite]","Comedy, Music, School, Slice of Life",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,Comedy Music School Slice of Life
3609,Kikou Kantai Dairugger XV,"In the original storyline as aired in Japan, Dairugger XV was simply an exploration robot, as well as an intended peace-keeping force. The Earth is in a time of prosperity. The president of the Terran League (the ""Galaxy Alliance"" in Voltron) launches a mission to explore beyond the galaxy. After commencing its mission of exploration, the starship Rugger-Guard is attacked by a ship of the Galbeston Empire. Dairugger, the super robot, is deployed in order to defend the Earth. It is somewhat by fate that they must help the people of Galbeston find a new planet before it explodes, and liberate it from its despotic Emperor. In the Japanese version, it does not have anything to do with King of the Beasts GoLion, as opposed to the U.S. version, Voltron: Defender of the Universe. 
 
There are three assault team units: Land, Air, and Sea. There are a total of 15 parts referred to as ""Rugger,"" which can combine together to form the super-robot Dairugger. The design of the 15 separate Rugger units came from the sport of rugby, since 15 players are required to form a rugby union. The U.S. version would rename the ""Galbeston Empire"" to ""Drule Empire,"" along with editing a fair amount of violence and sexual content to keep the show safe for general audience broadcast. 
 
(Source: Wikipedia) 
 
","Action, Sci-Fi, Adventure, Space, Mecha, Shounen",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,Action Sci-Fi Adventure Space Mecha Shounen
1920,Urusei Yatsura Movie 1: Only You,"Lum doesn't need much assistance going ballistic when everyone in Tomobiki gets an invitation to Ataru's wedding -- and she's not listed as the bride! It seems that some 11 years ago, Ataru played ""Shadow Tag"" with a young girl named Elle and won. Unfortunately, Elle was yet another Alien Princess; and on her planet, if a boy steps on a girl's shadow, they have to marry.  
When Elle's emissary comes to make arrangements, Lum redefines the term ""the atmosphere was electric,"" but to no avail: a force-field now protects Ataru from her high voltage love-zaps. Lum's friend Benten suggests a pre-emptive wedding, and they proceed to abduct Ataru and all of the wedding guests, and the stage is set for the shotgun wedding of all time! 
 
(Source: AniDB)","Action, Adventure, Comedy, Romance, Drama, Sci-Fi",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,Action Adventure Comedy Romance Drama Sci-Fi
30727,Saenai Heroine no Sodatekata ♭,"After finally completing the first route of his visual novel, Blessing Software's producer Tomoya Aki is optimistic about the future of his team and achieving their goal of creating the best game of the season. 
 
However, they still have a long way to go. For one, Megumi Katou still has an incredibly flat personality and is unable to fit the role of Tomoya's ideal heroine. The other members of Blessing Software, Eriri Spencer Sawamura, Utaha Kasumigaoka, and Michiru Hyoudou, often forget she is even there due to her lack of presence and character.  
 
Throughout the development of their game, Blessing Software learns the struggles of working in an industry where deadlines must be met and edits are made constantly, and the hardships of working in a group setting. 
 
[Written by MAL Rewrite]","Comedy, Ecchi, Harem, Romance, School",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,Comedy Ecchi Harem Romance School
20383,Baka Mukashibanashi Movie: Jijii Wars,Animated adaptation of old Japanese folk tales with the modern twists by Keiko Sootome.,"Fantasy, Comedy, Historical",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Fantasy Comedy Historical
36228,Anisama,"The official YouTube channel of the Animelo Summer Live concerts began streaming a Kemono Friends anime short video on Wednesday. The video features Northern White-faced Owl and Eurasian Eagle-Owl gathering a team of friends together to clean up the dilapidated Saitama Super Arena, the real-life venue of the Animelo Summer Live event. 
 
While there, the friends find cards that teach proper behavior while enjoying the concert, such as not using electronic devices. (""What's a 'mobile'?"" ""Doesn't look very tasty."") Later, the friends see how many people are entering the venue (far above their estimate of 100), and beat a hasty retreat.  
 
(Source: ANN)","Adventure, Comedy, Fantasy",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Adventure Comedy Fantasy
36351,Kotatsu Musume de Teketekete,A little girl gets a kotatsu stuck to her.,"Music, Kids",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Music Kids
39365,Ero Konbini Tenchou,,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
5743,Saimin Ryoujoku Gakuen,"A student gets his hands on a device that allows him to modify the will of any targeted female - he can bring out the lust and any hidden feeling from their minds and use it to his advantage. He attacks many of his classmates with this new power.  
 
(Source: ANN)",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
33885,Hane (2016),Official music video for Koushi Inaba's 5th single  Hane . The video features a girl running through a desolate city with occasional cuts to the singer in the studio.,Music,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music
