Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre,Historical,Military,Comedy,Fantasy,Cars,Horror,Action,Yaoi,Josei,Vampire,Magic,School,Police,Samurai,Adventure,Shounen Ai,Hentai,Music,Seinen,Dementia,Yuri,Martial Arts,Shounen,Drama,Slice of Life,Shoujo Ai,Shoujo,Space,Sports,Mystery,Super Power,Demons,Game,Romance,Ecchi,Mecha,Kids,Thriller,Supernatural,Harem,Parody,Psychological,Sci-Fi,Cluster,genres_str
2333,Anime Sanjuushi,"In 1625, the young D'Artagnan leaves his village in Gascony to embark for Paris with his grandparents' blessings, taking only his father's sword and a letter of introduction. Seeking audience with Tréville, Captain of the Musketeers of the Guard and his late father's comrade, the poor nobleman aims to become a great hero in the service of King Louis XIII. 
 
The young adventurer is astonished by the massive size of Paris, but also overwhelmed. He wanders the city streets, befriending a young orphan named Jean. However, he also ends up offending three of the Musketeers of the Guard: Porthos, Aramis, and Athos. Confronted by the Parisian guards over their illegal dueling, D'Artagnan and the Musketeers fend off five of Cardinal Richelieu's soldiers, and the four of them quickly become friends. 
 
The four new comrades set off to stop the Cardinal from starting war between England and France, and protect the image of Queen Anne d'Autriche, the wife of Louis XIII. But what will be the cost of their efforts? 
 
[Written by MAL Rewrite]","Adventure, Drama, Historical, Romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,Adventure Drama Historical Romance
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,"The first full-length feature film adaptation of Yutaka Hara's Kaiketsu Zorori. 
 
(Source: ANN)","Adventure, Comedy",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Adventure Comedy
13359,PistStar,The Nagoya Keirin Golden Dolphin Competition is a bicycle race—specifically a Japanese style track cycling event held in a velodrome—and this year's 62nd annual competition will be supporting areas affected by the 2011 earthquake. An anime clip was created as part of a promotional campaign.,"Music, Magic",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Music Magic
12859,One Piece Film: Z,"The Straw Hat Pirates enter the rough seas of the New World in search of the hidden treasures of the Pirate King, Gol D. Roger－One Piece. On their voyage, the pirates come across a terrifying, powerful man, former Marine Admiral Z. 
 
Z is accused of having stolen the ""Dyna Stones"", weapons believed to have the power to shake up the New World. The Marine Headquarters believes Z is about to use it to end the pirate era, and with it, the lives of many innocent people. In fear of such a phenomenal event, marines start to take action against the former admiral. 
 
Even if it means stumbling upon marines and the navy, the Straw Hat Pirates decided to chase after Z and stop him from causing havoc. As they continue to embark on their ventures, the pirates bump into new and familiar acquaintances.","Action, Adventure, Comedy, Drama, Fantasy, Shounen",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Action Adventure Comedy Drama Fantasy Shounen
3147,Me gumi no Daigo: Kajiba no Baka Yarou,"Daigo Asahina is Medaka Gumi #2's/Me Gumi's new rookie firefighter, and already he's done crazy things, like throwing people off of a rooftop to save them from an explosion. He had good intentions, but his deeds are starting to hurt the company's reputation. At Sengoku City's Concert Hall, a fire breaks, and the some Emergency Rescue Squad needs rescuing. Daigo will do all he can to keep his promise: Not to let anyone die on the job. 
 
(Source: ANN)","Action, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Action Drama
38100,Holiday Love: Fuufukan Renai,"Can a relationship survive after an affair? Azu is 30-year-old stay at home mom and she runs a nail salon in her apartment. While carrying the frustration of thinking that her husband Junpei (32) doesn't love her as a woman anymore, she raises the child they were blessed with and continues through the motions of everyday life. One day, while Azu is running her salon, a customer asks to borrow her cellphone, and shows her something dangerously entrancing. A few days afterward, she receives a notification from an unknown man, sending Junpei and Azu's relationship into the deep-end... From Yukari Koyama of the TV drama ""Rose-Colored Crusade"" comes a challenging original work! You are invited to the story of 4 married people that could take place anywhere, filled with temptation, betrayal, and broken hearts - a true love story! 
 
(Source: Manga Box)","Drama, Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,Drama Romance
38088,Digimon Adventure: Last Evolution Kizuna,New  Digimon Adventure  movie commemorating 20th Anniversary.,"Action, Adventure, Comedy, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Action Adventure Comedy Drama
4282,Kara no Kyoukai 5: Mujun Rasen,"In November 1998, a double homicide occurs at the newly constructed Ogawa apartment complex in the heart of Mifune City. The murderer, Tomoe Enjou, has fled in a panic. To his astonishment, he is not pursued by the police and news of the incident has not been reported through media outlets. After Shiki Ryougi defends Tomoe from a group of thugs, she allows him to use her residence as a hideout. However, a few days later, Tomoe is shaken to discover that his mother is alive, even though he is convinced that he killed her. 
  
Coincidentally, Mikiya Kokutou is investigating a tip that his associate Touko Aozaki receives regarding the murder at the unique apartment complex. As he uncovers more information about the incident, Mikiya takes a particular interest in Tomoe. Deciding to investigate him further, Mikiya soon discovers the disturbing truth of the foreboding Ogawa complex. 
 
The fifth installment of the  Kara no Kyoukai  film series,  Mujun Rasen  combines an intricately constructed mystery with established themes and characters to produce a dark, thought-provoking story. 
 
[Written by MAL Rewrite]","Action, Mystery, Supernatural, Drama, Romance, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,Action Mystery Supernatural Drama Romance Thriller
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,"On a lively December day at Ashford Academy, the students are joyously preparing for tomorrow’s school festival. However, the celebrations come to an abrupt halt when terrorists strike the academy. The students are taken hostage and put under lockdown as militant remnants of the Neo-Chinese Federation seize control of the school. 
 
Little do the aggressors realize that among the student body are those with extraordinary powers, including the Geass-wielding Lelouch Lamperouge and Britannian soldier Suzaku Kururugi. To protect their school and restore the peace, Lelouch and the student council must band together again to bring about one last miracle. 
 
[Written by MAL Rewrite]","School, Supernatural",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,School Supernatural
30573,Break Blade: Virgins War,"Fight between Nike and Narvi after both lose their Golems. 
 
Included in the Blu-ray Box release of the TV series.",Action,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Action
38196,Chouetsu Sekai,"Aum Shinrikyou  is a Japanese doomsday cult founded by Shoko Asahara in 1984. It carried out the deadly Tokyo subway sarin attack in 1995 and was found to have been responsible for another smaller sarin attack the previous year.  
 
The cult created its own studio called MAT (Manga, Animation, and Team) in 1991 for the sole purpose of recruiting otaku into their cult. This 10 episode OVA mostly focuses around Asahara himself being Christ. All 10 episodes were sold separately during its initial release but a compilation is available on the cult's official YouTube channel.",Fantasy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Fantasy
2416,Grander Musashi RV,"Sequel to Grander Musashi. A young but experienced fisherman named Musashi Kazama and his two friends travel around the world in search of seven mysterious objects of fantastic power called ""Legenders"", each one in the form of a fish. Legenders are said to grant anyone who catches them the power to change the world. Unfortunately, Musashi ends up competing with several other fishermen who share his ambition of capturing a Legender.  
 
(Source: ANN)","Adventure, Sports",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Adventure Sports
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Soushuuhen,A compilation of  Girls & Panzer!  and  Girls & Panzer: Kore ga Hontou no Anzio-sen desu! .,"Action, Military, School",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Action Military School
35726,Swamp Stamp Anime Edition,,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hentai
10338,Honto ni Atta! Reibai Sensei,"The story revolves around Kibayashi, a teacher whose hobby is speaking with the dead and whose special talent is exorcism. She seems to know everything about the other world, yet nothing about our own. 
 
(Source: AniDB)","Comedy, School, Shounen, Supernatural",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Comedy School Shounen Supernatural
37204,Aikatsu Friends!,"Aine Yuuki, who is a regular student at Star Harmony Academy's normal division, meets Mio Minato from the idol division, who invites her to join Aikatsu to fulfill Aine's goal to make friends. She also befriends Maika Chōno and Ema Hinata who are also idols. Aine and Mio form a pair to become best friends to become the bright ""Diamond Friends"". Karen Kamishiro and Mirai Asuku are categorized as ""Diamond Friends"" and are in the Diamond Class! 
 
(Source: Wikipedia)","Music, Slice of Life, School, Shoujo",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Music Slice of Life School Shoujo
24919,Aoki Hagane no Arpeggio: Ars Nova DC,"Recap of the  Aoki Hagane no Arpeggio: Ars Nova  TV series, with approximately 40 minutes of new material.  
 
By 2039, global warming had caused sea levels to rise and large amount of territory to be lost. As though in response, a mysterious group of warships clad in mist, ""the Fleet of Mist,"" appeared in every corner of the ocean, and began attacking human ships. In spite of humanity mustering all their strength, they were utterly defeated by the Mist's overwhelming force. All of humanity's trade routes were blockaded by the Fleet of Mist, their political economy was destroyed, and the human race was steadily beaten down. Seven years later, the Fleet of Mist's submarine I-401 appears before cadet Gunzo Chihaya. The humanoid life form that pilots the sub, who should be their enemy, is instead offering her services to mankind. 
 
(Source: ANN)","Action, Sci-Fi, Seinen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Action Sci-Fi Seinen
1984,Memory,"This is a short, privately produced animated film. While elucidating the mystery and fuzziness as well as merits and demerits of memory in idealizing reality, the story develops into a tale of destruction of human beings, turning the existence of the earth into a memory of the universe. The production, only 5 minutes long, greatly helps expand the viewer's imagination, embodying the enchantment of animation. 
 
(Source: AniDB)",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Mystery
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,"Fortune Quest is the tale of a bunch of adventurers. Imagine your classic D&D party—Fighter, Thief, Bard, Mage, Healer ...and Porter? Okay, don't know where the Porter comes from, but Pastel and her group of adventurers are broke and need a job. They can't afford to buy any of the adventure modules from the module seller, so they have to take part-time jobs to pay off their debts. And an innocent job to fetch holy water leads to world-threatening danger ...and a white dragon. 
 
(Source: AnimeNfo.com)","Adventure, Comedy, Fantasy, Magic",0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Adventure Comedy Fantasy Magic
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Dreaming of becoming a hero and vanquishing the Demon King, Raul Chaser enters the Hero Training Program in pursuit of his ambition. However, when the Demon King is defeated and peace returns to the world, the Hero Training Program is suspended indefinitely, making it impossible for anyone to become a hero. 
 
Two years later, Raul reluctantly works at a small electronics store called Magic Shop Leon. Though the former hero-in-training is plagued by the mundanity of working in retail, everything changes with the arrival of a new hire. Appearing at first to be just a boy with good looks, ""he"" turns out to be a female demon by the name of Fino Bloodstone. She is not just any old demon either—Raul's new coworker is in fact the daughter of the late Demon King! Handed the responsibility of training this eccentric new employee, Raul soon finds his life becoming livelier than it ever was before. 
 
[Written by MAL Rewrite]","Comedy, Romance, Ecchi, Fantasy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,Comedy Romance Ecchi Fantasy
31259,Thunder,Film by Takashi Ito.,Dementia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Dementia
20517,Little Busters!: EX,"The main additions in ""Little Busters! Ecstasy"" are 3 heroine routes involving the characters Futaki Kanata, Sasasegawa Sasami and Tokido Saya. 
 
The 3 EX heroines' routes take place of the following: 
 
Saya's route - Before the events of Refrain. 
Sasami's route - After the events of Refrain. 
Kanata's route - First half of her story is before Refrain and second half is after Refrain. 
 
The episodes will be bundled with the BD/DVD releases of Little Busters!: Refrain.","Comedy, Drama, Romance, School, Slice of Life, Supernatural",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,Comedy Drama Romance School Slice of Life Supernatural
5581,"Kaitei Daisensou: Ai no 20,000 Miles","All the nations of Earth are crumbling before the might of Darius, ruler of the Gabia Empire. Meanwhile, childhood friends Ben and Ricky are sailing on the oceans is search of the lost city of Atlantis. When their ship is sunk they are saved by Captain Nemo in his submarine Nautilus. 
 
(Source: ANN)","Action, Adventure",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Action Adventure
28657,Red Colored Bridge,Experimental animation by Keiichi Tanaami.,"Dementia, Psychological",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,Dementia Psychological
2218,Fujimi 2-choume Koukyougakudan,"High school music teacher, Morimura Yuuki, is the concert master and first violinist of the amateur orchestra, Fujimi Orchestra. Surprisingly, a young conductor named Tonoin Kei (known as a musical genius) joins this small orchestra to conduct. Even though Tonoin is a strict conductor, all the members adore him for the notable improvements in their performances and soon Yuuki feels his efforts for the orchestra have been fruitless. Yuuki soon comes to the conclusion that his crush of 3 years likes Tonoin, and he decides to give up on her and leave the orchestra. Tonoin refuses to let him quit, confessing that he loves Yuuki, which reveals that he's gay. Tonoin's love confession confuses Yuuki and it leads to a very horrible misunderstanding. 
 
(Source: ANN)","Drama, Music, Psychological, Romance, Slice of Life, Yaoi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,Drama Music Psychological Romance Slice of Life Yaoi
9935,Chocolat no Mahou,"The ""bittersweet, mysterious story"" revolves around Chocolat Aikawa, a chocolatière who runs a shop called Chocolat Noir. She can grant wishes to the troubled people who visit her shop—if they give her something precious in exchange.","Drama, Magic, Shoujo, Supernatural",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Drama Magic Shoujo Supernatural
13183,Fate/Zero Remix,"Two recap specials titled ""Fate/Zero Remix I"" and ""Fate/Zero Remix II"" serve to summarize the first 13 episodes of Fate/Zero.","Action, Fantasy, Supernatural",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Action Fantasy Supernatural
35241,Konohana Kitan,"In a bustling village of spirits, Yuzu, a cheerful fox girl, starts her first job as an attendant at the traditional hot springs inn Konohanatei. Though Yuzu has no experience working at such a high-class establishment, Kiri, the affable and reliable head attendant, immediately puts her to work learning the basics. 
 
While Yuzu's eagerness initially proves to be more of a hindrance than a blessing, her playful nature brings a unique charm to the inn, as both customers and her fellow workers quickly warm up to her clumsy yet well-meaning mistakes. Under the guidance of the other foxes—the rigid Satsuki, the carefree Natsume, the critical Ren, and the quiet Sakura—Yuzu steadily learns the trade of an inn attendant while learning to love the magical world surrounding her. 
 
 Konohana Kitan  presents the heartwarming tale of a simple fox girl forging bonds with others and finding a home amidst the mysterious, beautiful world of spirits. 
 
[Written by MAL Rewrite]","Slice of Life, Fantasy, Seinen, Shoujo Ai",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Slice of Life Fantasy Seinen Shoujo Ai
19233,Around,"A multiple award-winning, dynamic and powerful short animation about a day of a guy. About perspectives and similarities. About nearby and distant, small and large. Around our world.",Slice of Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Slice of Life
1391,Future GPX Cyber Formula,"14-year-old Kazami Hayato is the youngest driver of Cyber Formula, a Grand Prix in which each vehicle is equipped with computers to aid in racing. With the help of Asurada, the most advanced cybernavigation system, and team Sugo, Hayato races to become the winner of the 10th Cyber Formula Grand Prix. Along the way, Hayato will have to learn what it truly means to be a racer and that victory cannot be achieved simply by driving the best machine. In addition, Kazami will have to gain the respect of the veteran racers, thwart those who attempt to steal Asurada, and participate in races outside of Cyber Formula. 
 
(Source: ANN)","Adventure, Sci-Fi, Shounen, Sports",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Adventure Sci-Fi Shounen Sports
23645,Ookami to Nanahiki no Ko Yagi,"Yasuji Mori's posthumous work released on the 4th volume of the ""Anime Art Video Collection"" by Nippon Columbia. It follows the original Brothers Grimm fable of The Wolf and the Seven Young Goats.","Fantasy, Kids",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Fantasy Kids
31581,Tsuritama: Harikitte Contest,,"Comedy, Sci-Fi, Slice of Life, Sports",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,Comedy Sci-Fi Slice of Life Sports
38671,Enen no Shouboutai,"Spontaneous Human Combustion: a chaotic phenomenon that has plagued humanity for years, randomly transforming ordinary people into flaming, violent creatures known as Infernals. While Infernals make up the first-generation accounts of Human Combustion, the second and third generations became known as pyrokinetics—people gifted with the ability to manipulate and control their flames while remaining human. To combat the Infernal threat and discover the cause, the Tokyo Armed Forces, Fire Defense Agency, and Holy Church of Sol produced their answer: the Special Fire Force. 
 
Young and eager third-generation pyrokinetic Shinra Kusakabe, nicknamed Devil's Footprints for his explosive ability to ignite his feet at will, becomes a member of the lively Special Fire Force Company 8. Upholding the brigade's duty to extinguish the blazing Infernals and lay their souls to rest, Shinra is determined to become a hero who will save the lives of those threatened by the flame terror. 
 
However, this is not the hero's game Shinra imagined. The Fire Force is a fractured mess of feuding brigades, abnormal Infernal sightings are increasing all over Tokyo, and a shadowy group is claiming to have answers to the strange fire that caused the death of Shinra's family 12 years ago. Faced with many obstacles within and outside the Fire Force, Shinra fights to uncover the truth behind the burning mysteries that have kept him in the dark. 
 
[Written by MAL Rewrite]","Action, Supernatural, Shounen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,Action Supernatural Shounen
1549,1000-nen Joou: Queen Millennia,"AD 1999, the Earth was in a critical situation; a planet Lar Metal was approaching to the Earth. Meanwhile, Yukino Yayoi was heard about Lar Metal from Dr. Amamori of Tokyo Observatory. She was a junior high school teacher, but she also worked for Dr. Amamori who appreciated her astronomical knowledge. Actually Yukino Yayoi was Queen Millennia who had come from Lar Metal 1000 years before, and she had been watching human beings since then. 
 
Soon, numerous meteors fell on the Earth, and people were in panic. In this catastrophe, Hajime, who was a student of Yayoi, came to help Yayoi. Yayoi invited him into a big cave under the ground. 
 
(Source: AnimeNfo)","Adventure, Fantasy, Drama, Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Adventure Fantasy Drama Sci-Fi
20963,Shimajirou to Kujira no Uta,,"Adventure, Comedy, Fantasy, Kids",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Adventure Comedy Fantasy Kids
34868,Prism Season,"In a gentle adaptation of Megume Nagata's book Flowers Wait for the Moon, a girl grows up, falls in love, and becomes a mother, realizing that her childhood is now forever behind her.  
 
(Source: The Anime Encyclopedia)",Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,Kids
23319,"Suisei no Gargantia: Meguru Kouro, Haruka","A 2-episode OVA for  Suisei no Gargantia  revealed during an announcement at AnimeJapan 2014. 
 
(Source: MAL News)","Action, Adventure, Mecha, Sci-Fi",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Action Adventure Mecha Sci-Fi
39939,Emerald no Oka,"Music video directed by Kouhei Yoshino for the song  Emerald no Oka  by Japanese pop duo moumoon in their fifth full-length album ""LOVE before we DIE"". A short version of the music video was released on the avex YouTube channel, with the full version later being included on DVD and Blu-ray along with the release of the album. It was later uploaded to moumoon's official YouTube channel.","Drama, Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Drama Music
31941,Alice in Dreamland,,"Adventure, Dementia, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Adventure Dementia Fantasy
33820,Ao Oni The Animation (Movie),An animated film series based on the  Ao Oni  game. It will feature a new story.,"Mystery, Horror",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Mystery Horror
891,Dragon Ball Movie 2: Majinjou no Nemurihime,"Goku and Kuririn are given an assignment by Kame-Sen'nin: ""Retrieve the sleeping princess from Lucifer and I will take you as my students."" But the mission proves to be more perilous than originally thought. 
 
(Source: ANN)","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,Action Adventure Comedy Fantasy Sci-Fi Shounen Super Power
35134,Koukyoushihen Eureka Seven Hi-Evolution 1,"It all begins with the story that was left untold—the earth-shattering incident where Renton's father disappeared. With the mysterious pilot Eureka by his side, only Adroc Thurston could undo his own mistake, sparking the event that changed everything and earned him the title of a hero. Now, ten years later, Eureka lies in critical condition as Renton leaves the crew of the Gekko. But when he finds himself in the care of his father's old friends, he has a choice to make. Either stay with the loving family he's always wanted, or earn the love he seeks. 
 
(Source: Funimation Films)","Adventure, Drama, Mecha, Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Adventure Drama Mecha Sci-Fi
31730,Audition,"A cartoon by CHUN Gye-young, which was one of the most popular cartoons in the late 1990’s, is made into an animation after 8 years of work. The film’s leading characters, with appearances typical for girls’ cartoons, are already popular as various licensed products. Four musical prodigies, who never had a chance to get a music education, meet in a band called ‘Recycled Band’. In the band, they open their minds to each other and follow their dreams in music. 
 
(Source: Hancinema.net)",Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Music
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,"These are two recap specials that focus on Team Urameshi's matches in the Dark Tournament, with a few character songs playing in the background.  
 
There are also two shorts at the end of each episode, both of which are about 1:20 long. 
 
Eizou Hakusho Series: Ankoku Bujutsukai no Shou - Gekan 
-Group Photo 
 
Eizou Hakusho Series: Ankoku Bujutsukai no Shou - Joukan 
-Koto's Interview","Action, Adventure, Supernatural, Shounen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,Action Adventure Supernatural Shounen
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,"Keita and the other Marginal Prince are away from St. Alphonso Academy and meet each other in the city, where they meet Keita's sister. 
 
Extra episode released with the 7th DVD volume.","Romance, School, Shounen Ai",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,Romance School Shounen Ai
38093,Zet Ranger,A new generation of super heroes full of gags and imagination. They can transform together into a a large super hero called Zet Ranger who protects the city against villains. Albeit they're more like troublemakers.,"Action, Kids, Sci-Fi, Super Power",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,Action Kids Sci-Fi Super Power
26453,Tribe Cool Crew,"Haneru Tobitatsu is a hyperactive middle schooler with a passion for dancing. Inspired by his idol Jey El, the hottest star in the world of dancing, Haneru practices outside Memorial Hall every day after school. Unbeknownst to him, his ""secret"" practice sessions are being watched by Kanon Otosaki—her true identity being the famous online dancer, Rhythm—who also frequents the same location for practice. When Haneru finds out about this, he shows an immediate interest in teaming up with her. 
  
Slowly realizing the joy of performing with others, the duo makes their way into the world of street dancing, where they meet Kumonosuke, Mizuki, and Yuzuru, ultimately forming the dance group ""Tribe Cool Crew."" As they face off against tough competition, they strive to one day realize their dream of sharing the stage with Jey El. 
 
[Written by MAL Rewrite]","Music, School",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Music School
